series_id,year,period,value,footnotes
WPUFD4,2025,M09,149.638,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD4,2025,M08,149.526,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD4,2025,M07,149.885,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD4,2025,M06,148.801,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD4,2025,M05,148.427,
WPUFD4,2025,M04,148.009,
WPUFD4,2025,M03,148.319,
WPUFD4,2025,M02,148.169,
WPUFD4,2025,M01,147.604,
WPUFD4,2024,M12,146.189,
WPUFD4,2024,M11,145.994,
WPUFD4,2024,M10,146.291,
WPUFD4,2024,M09,145.671,
WPUFD4,2024,M08,145.589,
WPUFD4,2024,M07,145.264,
WPUFD4,2024,M06,145.321,
WPUFD4,2024,M05,144.504,
WPUFD4,2024,M04,144.563,
WPUFD4,2024,M03,143.784,
WPUFD4,2024,M02,143.260,
WPUFD4,2024,M01,142.186,
WPUFD4,2023,M12,141.267,
WPUFD4,2023,M11,141.869,
WPUFD4,2023,M10,142.258,
WPUFD4,2023,M09,142.618,
WPUFD4,2023,M08,142.641,
WPUFD4,2023,M07,141.871,
WPUFD4,2023,M06,141.181,
WPUFD4,2023,M05,140.912,
WPUFD4,2023,M04,141.303,
WPUFD4,2023,M03,140.995,
WPUFD4,2023,M02,140.956,
WPUFD4,2023,M01,140.713,
WPUFD4,2022,M12,139.780,
WPUFD4,2022,M11,140.785,
WPUFD4,2022,M10,140.740,
WPUFD4,2022,M09,140.066,
WPUFD4,2022,M08,139.965,
WPUFD4,2022,M07,140.284,
WPUFD4,2022,M06,140.819,
WPUFD4,2022,M05,139.419,
WPUFD4,2022,M04,138.179,
WPUFD4,2022,M03,137.341,
WPUFD4,2022,M02,134.581,
WPUFD4,2022,M01,133.074,
WPUFD4,2021,M12,131.344,
WPUFD4,2021,M11,131.090,
WPUFD4,2021,M10,130.097,
WPUFD4,2021,M09,129.116,
WPUFD4,2021,M08,128.755,
WPUFD4,2021,M07,127.824,
WPUFD4,2021,M06,126.6,
WPUFD4,2021,M05,125.5,
WPUFD4,2021,M04,124.3,
WPUFD4,2021,M03,123.0,
WPUFD4,2021,M02,121.9,
WPUFD4,2021,M01,120.9,
WPUFD4,2020,M12,119.4,
WPUFD4,2020,M11,119.3,
WPUFD4,2020,M10,119.5,
WPUFD4,2020,M09,118.7,
WPUFD4,2020,M08,118.5,
WPUFD4,2020,M07,118.4,
WPUFD4,2020,M06,117.7,
WPUFD4,2020,M05,117.3,
WPUFD4,2020,M04,116.7,
WPUFD4,2020,M03,118.1,
WPUFD4,2020,M02,118.4,
WPUFD4,2020,M01,119.0,
WPUFD4,2019,M12,118.4,
WPUFD4,2019,M11,118.3,
WPUFD4,2019,M10,118.8,
WPUFD4,2019,M09,118.3,
WPUFD4,2019,M08,118.8,
WPUFD4,2019,M07,118.7,
WPUFD4,2019,M06,118.5,
WPUFD4,2019,M05,118.6,
WPUFD4,2019,M04,118.5,
WPUFD4,2019,M03,117.7,
WPUFD4,2019,M02,117.1,
WPUFD4,2019,M01,116.7,
WPUFD4,2018,M12,116.8,
WPUFD4,2018,M11,117.1,
WPUFD4,2018,M10,117.6,
WPUFD4,2018,M09,116.6,
WPUFD4,2018,M08,116.6,
WPUFD4,2018,M07,116.8,
WPUFD4,2018,M06,116.6,
WPUFD4,2018,M05,116.2,
WPUFD4,2018,M04,115.7,
WPUFD4,2018,M03,115.4,
WPUFD4,2018,M02,114.9,
WPUFD4,2018,M01,114.5,
WPUFD4,2017,M12,113.8,
WPUFD4,2017,M11,114.1,
WPUFD4,2017,M10,114.1,
WPUFD4,2017,M09,113.5,
WPUFD4,2017,M08,113.2,
WPUFD4,2017,M07,113.0,
WPUFD4,2017,M06,112.9,
WPUFD4,2017,M05,112.7,
WPUFD4,2017,M04,112.7,
WPUFD4,2017,M03,112.1,
WPUFD4,2017,M02,111.8,
WPUFD4,2017,M01,111.6,
WPUFD4,2016,M12,111.0,
WPUFD4,2016,M11,110.8,
WPUFD4,2016,M10,111.0,
WPUFD4,2016,M09,110.6,
WPUFD4,2016,M08,110.5,
WPUFD4,2016,M07,110.8,
WPUFD4,2016,M06,110.8,
WPUFD4,2016,M05,110.2,
WPUFD4,2016,M04,110.0,
WPUFD4,2016,M03,109.7,
WPUFD4,2016,M02,109.6,
WPUFD4,2016,M01,109.7,
WPUFD4,2015,M12,109.1,
WPUFD4,2015,M11,109.4,
WPUFD4,2015,M10,109.8,
WPUFD4,2015,M09,109.9,
WPUFD4,2015,M08,110.5,
WPUFD4,2015,M07,110.8,
WPUFD4,2015,M06,110.6,
WPUFD4,2015,M05,110.2,
WPUFD4,2015,M04,109.8,
WPUFD4,2015,M03,109.8,
WPUFD4,2015,M02,109.5,
WPUFD4,2015,M01,109.7,
WPUFD4,2014,M12,110.3,
WPUFD4,2014,M11,110.8,
WPUFD4,2014,M10,111.4,
WPUFD4,2014,M09,111.1,
WPUFD4,2014,M08,111.6,
WPUFD4,2014,M07,111.6,
WPUFD4,2014,M06,111.2,
WPUFD4,2014,M05,111.1,
WPUFD4,2014,M04,111.0,
WPUFD4,2014,M03,110.8,
WPUFD4,2014,M02,110.1,
WPUFD4,2014,M01,109.7,
WPUFD4,2013,M12,109.3,
WPUFD4,2013,M11,109.4,
WPUFD4,2013,M10,109.7,
WPUFD4,2013,M09,109.4,
WPUFD4,2013,M08,109.5,
WPUFD4,2013,M07,109.5,
WPUFD4,2013,M06,109.2,
WPUFD4,2013,M05,108.8,
WPUFD4,2013,M04,109.0,
WPUFD4,2013,M03,109.1,
WPUFD4,2013,M02,108.8,
WPUFD4,2013,M01,108.3,
WPUFD4,2012,M12,108.0,
WPUFD4,2012,M11,108.2,
WPUFD4,2012,M10,108.3,
WPUFD4,2012,M09,108.2,
WPUFD4,2012,M08,107.7,
WPUFD4,2012,M07,107.4,
WPUFD4,2012,M06,107.4,
WPUFD4,2012,M05,107.8,
WPUFD4,2012,M04,108.0,
WPUFD4,2012,M03,107.7,
WPUFD4,2012,M02,107.1,
WPUFD4,2012,M01,106.6,
WPUFD4,2011,M12,106.0,
WPUFD4,2011,M11,106.4,
WPUFD4,2011,M10,106.3,
WPUFD4,2011,M09,106.6,
WPUFD4,2011,M08,106.4,
WPUFD4,2011,M07,106.3,
WPUFD4,2011,M06,106.0,
WPUFD4,2011,M05,106.1,
WPUFD4,2011,M04,105.9,
WPUFD4,2011,M03,105.2,
WPUFD4,2011,M02,104.2,
WPUFD4,2011,M01,103.4,
WPUFD41,2025,M09,148.101,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD41,2025,M08,147.575,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD41,2025,M07,147.654,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD41,2025,M06,146.749,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD41,2025,M05,145.883,
WPUFD41,2025,M04,145.664,
WPUFD41,2025,M03,145.494,
WPUFD41,2025,M02,146.056,
WPUFD41,2025,M01,144.941,
WPUFD41,2024,M12,143.299,
WPUFD41,2024,M11,143.618,
WPUFD41,2024,M10,143.225,
WPUFD41,2024,M09,143.347,
WPUFD41,2024,M08,144.533,
WPUFD41,2024,M07,144.976,
WPUFD41,2024,M06,144.274,
WPUFD41,2024,M05,144.297,
WPUFD41,2024,M04,145.052,
WPUFD41,2024,M03,144.301,
WPUFD41,2024,M02,143.601,
WPUFD41,2024,M01,141.569,
WPUFD41,2023,M12,140.693,
WPUFD41,2023,M11,142.028,
WPUFD41,2023,M10,142.932,
WPUFD41,2023,M09,145.040,
WPUFD41,2023,M08,144.620,
WPUFD41,2023,M07,142.594,
WPUFD41,2023,M06,142.377,
WPUFD41,2023,M05,142.051,
WPUFD41,2023,M04,143.342,
WPUFD41,2023,M03,143.173,
WPUFD41,2023,M02,143.349,
WPUFD41,2023,M01,143.686,
WPUFD41,2022,M12,141.395,
WPUFD41,2022,M11,144.352,
WPUFD41,2022,M10,144.524,
WPUFD41,2022,M09,143.945,
WPUFD41,2022,M08,144.062,
WPUFD41,2022,M07,146.155,
WPUFD41,2022,M06,148.821,
WPUFD41,2022,M05,145.466,
WPUFD41,2022,M04,142.335,
WPUFD41,2022,M03,140.496,
WPUFD41,2022,M02,136.126,
WPUFD41,2022,M01,133.469,
WPUFD41,2021,M12,130.997,
WPUFD41,2021,M11,131.738,
WPUFD41,2021,M10,130.775,
WPUFD41,2021,M09,129.343,
WPUFD41,2021,M08,128.296,
WPUFD41,2021,M07,127.472,
WPUFD41,2021,M06,126.5,
WPUFD41,2021,M05,124.7,
WPUFD41,2021,M04,122.3,
WPUFD41,2021,M03,121.3,
WPUFD41,2021,M02,119.0,
WPUFD41,2021,M01,117.5,
WPUFD41,2020,M12,115.5,
WPUFD41,2020,M11,114.7,
WPUFD41,2020,M10,114.4,
WPUFD41,2020,M09,114.1,
WPUFD41,2020,M08,113.8,
WPUFD41,2020,M07,113.7,
WPUFD41,2020,M06,113.0,
WPUFD41,2020,M05,112.2,
WPUFD41,2020,M04,110.3,
WPUFD41,2020,M03,113.4,
WPUFD41,2020,M02,115.0,
WPUFD41,2020,M01,116.0,
WPUFD41,2019,M12,115.5,
WPUFD41,2019,M11,115.6,
WPUFD41,2019,M10,115.6,
WPUFD41,2019,M09,115.2,
WPUFD41,2019,M08,115.7,
WPUFD41,2019,M07,116.2,
WPUFD41,2019,M06,116.0,
WPUFD41,2019,M05,116.4,
WPUFD41,2019,M04,116.3,
WPUFD41,2019,M03,115.4,
WPUFD41,2019,M02,114.3,
WPUFD41,2019,M01,113.9,
WPUFD41,2018,M12,114.3,
WPUFD41,2018,M11,115.4,
WPUFD41,2018,M10,116.3,
WPUFD41,2018,M09,115.8,
WPUFD41,2018,M08,115.8,
WPUFD41,2018,M07,115.9,
WPUFD41,2018,M06,116.0,
WPUFD41,2018,M05,115.5,
WPUFD41,2018,M04,114.4,
WPUFD41,2018,M03,114.0,
WPUFD41,2018,M02,113.5,
WPUFD41,2018,M01,113.2,
WPUFD41,2017,M12,112.5,
WPUFD41,2017,M11,112.5,
WPUFD41,2017,M10,112.0,
WPUFD41,2017,M09,112.0,
WPUFD41,2017,M08,111.4,
WPUFD41,2017,M07,111.0,
WPUFD41,2017,M06,111.1,
WPUFD41,2017,M05,110.7,
WPUFD41,2017,M04,111.1,
WPUFD41,2017,M03,110.4,
WPUFD41,2017,M02,110.1,
WPUFD41,2017,M01,109.7,
WPUFD41,2016,M12,108.7,
WPUFD41,2016,M11,108.0,
WPUFD41,2016,M10,108.5,
WPUFD41,2016,M09,108.3,
WPUFD41,2016,M08,108.0,
WPUFD41,2016,M07,108.5,
WPUFD41,2016,M06,108.7,
WPUFD41,2016,M05,107.6,
WPUFD41,2016,M04,106.7,
WPUFD41,2016,M03,106.1,
WPUFD41,2016,M02,105.9,
WPUFD41,2016,M01,106.4,
WPUFD41,2015,M12,106.7,
WPUFD41,2015,M11,107.5,
WPUFD41,2015,M10,108.1,
WPUFD41,2015,M09,108.7,
WPUFD41,2015,M08,110.1,
WPUFD41,2015,M07,110.9,
WPUFD41,2015,M06,111.1,
WPUFD41,2015,M05,110.4,
WPUFD41,2015,M04,108.9,
WPUFD41,2015,M03,109.2,
WPUFD41,2015,M02,108.9,
WPUFD41,2015,M01,109.0,
WPUFD41,2014,M12,110.9,
WPUFD41,2014,M11,112.5,
WPUFD41,2014,M10,113.6,
WPUFD41,2014,M09,114.6,
WPUFD41,2014,M08,115.0,
WPUFD41,2014,M07,115.3,
WPUFD41,2014,M06,115.4,
WPUFD41,2014,M05,115.0,
WPUFD41,2014,M04,115.2,
WPUFD41,2014,M03,114.3,
WPUFD41,2014,M02,113.5,
WPUFD41,2014,M01,113.1,
WPUFD41,2013,M12,112.2,
WPUFD41,2013,M11,112.0,
WPUFD41,2013,M10,112.5,
WPUFD41,2013,M09,112.9,
WPUFD41,2013,M08,113.1,
WPUFD41,2013,M07,113.0,
WPUFD41,2013,M06,112.9,
WPUFD41,2013,M05,112.8,
WPUFD41,2013,M04,112.4,
WPUFD41,2013,M03,112.9,
WPUFD41,2013,M02,112.8,
WPUFD41,2013,M01,111.9,
WPUFD41,2012,M12,111.3,
WPUFD41,2012,M11,111.6,
WPUFD41,2012,M10,112.7,
WPUFD41,2012,M09,113.1,
WPUFD41,2012,M08,112.3,
WPUFD41,2012,M07,111.0,
WPUFD41,2012,M06,110.8,
WPUFD41,2012,M05,111.6,
WPUFD41,2012,M04,112.3,
WPUFD41,2012,M03,112.1,
WPUFD41,2012,M02,111.1,
WPUFD41,2012,M01,110.5,
WPUFD41,2011,M12,109.8,
WPUFD41,2011,M11,110.4,
WPUFD41,2011,M10,110.4,
WPUFD41,2011,M09,111.2,
WPUFD41,2011,M08,110.7,
WPUFD41,2011,M07,111.1,
WPUFD41,2011,M06,110.7,
WPUFD41,2011,M05,111.1,
WPUFD41,2011,M04,110.5,
WPUFD41,2011,M03,109.0,
WPUFD41,2011,M02,107.6,
WPUFD41,2011,M01,106.2,
WPUFD42,2025,M09,149.273,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD42,2025,M08,149.346,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD42,2025,M07,149.837,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD42,2025,M06,148.672,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD42,2025,M05,148.514,
WPUFD42,2025,M04,148.002,
WPUFD42,2025,M03,148.514,
WPUFD42,2025,M02,148.038,
WPUFD42,2025,M01,147.697,
WPUFD42,2024,M12,146.379,
WPUFD42,2024,M11,145.957,
WPUFD42,2024,M10,146.574,
WPUFD42,2024,M09,145.590,
WPUFD42,2024,M08,144.944,
WPUFD42,2024,M07,144.263,
WPUFD42,2024,M06,144.704,
WPUFD42,2024,M05,143.504,
WPUFD42,2024,M04,143.254,
WPUFD42,2024,M03,142.445,
WPUFD42,2024,M02,141.989,
WPUFD42,2024,M01,141.309,
WPUFD42,2023,M12,140.359,
WPUFD42,2023,M11,140.653,
WPUFD42,2023,M10,140.814,
WPUFD42,2023,M09,140.388,
WPUFD42,2023,M08,140.613,
WPUFD42,2023,M07,140.387,
WPUFD42,2023,M06,139.396,
WPUFD42,2023,M05,139.145,
WPUFD42,2023,M04,139.153,
WPUFD42,2023,M03,138.763,
WPUFD42,2023,M02,138.632,
WPUFD42,2023,M01,138.124,
WPUFD42,2022,M12,137.873,
WPUFD42,2022,M11,137.911,
WPUFD42,2022,M10,137.757,
WPUFD42,2022,M09,137.124,
WPUFD42,2022,M08,136.921,
WPUFD42,2022,M07,136.350,
WPUFD42,2022,M06,136.005,
WPUFD42,2022,M05,135.589,
WPUFD42,2022,M04,135.298,
WPUFD42,2022,M03,135.084,
WPUFD42,2022,M02,133.103,
WPUFD42,2022,M01,132.170,
WPUFD42,2021,M12,130.896,
WPUFD42,2021,M11,130.138,
WPUFD42,2021,M10,129.119,
WPUFD42,2021,M09,128.541,
WPUFD42,2021,M08,128.528,
WPUFD42,2021,M07,127.534,
WPUFD42,2021,M06,126.2,
WPUFD42,2021,M05,125.5,
WPUFD42,2021,M04,124.9,
WPUFD42,2021,M03,123.5,
WPUFD42,2021,M02,122.8,
WPUFD42,2021,M01,122.2,
WPUFD42,2020,M12,120.8,
WPUFD42,2020,M11,121.1,
WPUFD42,2020,M10,121.6,
WPUFD42,2020,M09,120.5,
WPUFD42,2020,M08,120.3,
WPUFD42,2020,M07,120.3,
WPUFD42,2020,M06,119.6,
WPUFD42,2020,M05,119.4,
WPUFD42,2020,M04,119.5,
WPUFD42,2020,M03,120.0,
WPUFD42,2020,M02,119.7,
WPUFD42,2020,M01,120.0,
WPUFD42,2019,M12,119.3,
WPUFD42,2019,M11,119.2,
WPUFD42,2019,M10,120.0,
WPUFD42,2019,M09,119.4,
WPUFD42,2019,M08,119.9,
WPUFD42,2019,M07,119.5,
WPUFD42,2019,M06,119.3,
WPUFD42,2019,M05,119.2,
WPUFD42,2019,M04,119.1,
WPUFD42,2019,M03,118.5,
WPUFD42,2019,M02,118.1,
WPUFD42,2019,M01,117.8,
WPUFD42,2018,M12,117.6,
WPUFD42,2018,M11,117.6,
WPUFD42,2018,M10,117.8,
WPUFD42,2018,M09,116.7,
WPUFD42,2018,M08,116.7,
WPUFD42,2018,M07,116.8,
WPUFD42,2018,M06,116.6,
WPUFD42,2018,M05,116.1,
WPUFD42,2018,M04,116.0,
WPUFD42,2018,M03,115.8,
WPUFD42,2018,M02,115.3,
WPUFD42,2018,M01,114.8,
WPUFD42,2017,M12,114.2,
WPUFD42,2017,M11,114.6,
WPUFD42,2017,M10,114.8,
WPUFD42,2017,M09,113.9,
WPUFD42,2017,M08,113.9,
WPUFD42,2017,M07,113.7,
WPUFD42,2017,M06,113.5,
WPUFD42,2017,M05,113.4,
WPUFD42,2017,M04,113.2,
WPUFD42,2017,M03,112.7,
WPUFD42,2017,M02,112.3,
WPUFD42,2017,M01,112.3,
WPUFD42,2016,M12,111.8,
WPUFD42,2016,M11,112.0,
WPUFD42,2016,M10,112.1,
WPUFD42,2016,M09,111.6,
WPUFD42,2016,M08,111.4,
WPUFD42,2016,M07,111.6,
WPUFD42,2016,M06,111.6,
WPUFD42,2016,M05,111.2,
WPUFD42,2016,M04,111.3,
WPUFD42,2016,M03,111.2,
WPUFD42,2016,M02,111.2,
WPUFD42,2016,M01,111.1,
WPUFD42,2015,M12,110.0,
WPUFD42,2015,M11,110.1,
WPUFD42,2015,M10,110.3,
WPUFD42,2015,M09,110.1,
WPUFD42,2015,M08,110.3,
WPUFD42,2015,M07,110.4,
WPUFD42,2015,M06,110.0,
WPUFD42,2015,M05,109.7,
WPUFD42,2015,M04,110.0,
WPUFD42,2015,M03,109.8,
WPUFD42,2015,M02,109.5,
WPUFD42,2015,M01,109.8,
WPUFD42,2014,M12,109.8,
WPUFD42,2014,M11,109.7,
WPUFD42,2014,M10,110.0,
WPUFD42,2014,M09,109.1,
WPUFD42,2014,M08,109.5,
WPUFD42,2014,M07,109.5,
WPUFD42,2014,M06,108.8,
WPUFD42,2014,M05,108.8,
WPUFD42,2014,M04,108.7,
WPUFD42,2014,M03,108.8,
WPUFD42,2014,M02,108.2,
WPUFD42,2014,M01,107.6,
WPUFD42,2013,M12,107.5,
WPUFD42,2013,M11,107.8,
WPUFD42,2013,M10,108.0,
WPUFD42,2013,M09,107.4,
WPUFD42,2013,M08,107.4,
WPUFD42,2013,M07,107.4,
WPUFD42,2013,M06,107.0,
WPUFD42,2013,M05,106.5,
WPUFD42,2013,M04,107.0,
WPUFD42,2013,M03,106.9,
WPUFD42,2013,M02,106.5,
WPUFD42,2013,M01,106.2,
WPUFD42,2012,M12,106.1,
WPUFD42,2012,M11,106.2,
WPUFD42,2012,M10,105.9,
WPUFD42,2012,M09,105.5,
WPUFD42,2012,M08,105.1,
WPUFD42,2012,M07,105.3,
WPUFD42,2012,M06,105.5,
WPUFD42,2012,M05,105.6,
WPUFD42,2012,M04,105.5,
WPUFD42,2012,M03,105.2,
WPUFD42,2012,M02,104.8,
WPUFD42,2012,M01,104.3,
WPUFD42,2011,M12,103.8,
WPUFD42,2011,M11,104.1,
WPUFD42,2011,M10,104.0,
WPUFD42,2011,M09,104.1,
WPUFD42,2011,M08,104.1,
WPUFD42,2011,M07,103.6,
WPUFD42,2011,M06,103.5,
WPUFD42,2011,M05,103.3,
WPUFD42,2011,M04,103.3,
WPUFD42,2011,M03,103.1,
WPUFD42,2011,M02,102.3,
WPUFD42,2011,M01,101.9,
WPUFD49104,2025,M09,147.950,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD49104,2025,M08,147.975,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD49104,2025,M07,148.266,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD49104,2025,M06,147.274,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUFD49104,2025,M05,147.094,
WPUFD49104,2025,M04,146.633,
WPUFD49104,2025,M03,146.952,
WPUFD49104,2025,M02,146.494,
WPUFD49104,2025,M01,146.119,
WPUFD49104,2024,M12,144.960,
WPUFD49104,2024,M11,144.617,
WPUFD49104,2024,M10,145.045,
WPUFD49104,2024,M09,144.243,
WPUFD49104,2024,M08,143.741,
WPUFD49104,2024,M07,143.202,
WPUFD49104,2024,M06,143.464,
WPUFD49104,2024,M05,142.532,
WPUFD49104,2024,M04,142.271,
WPUFD49104,2024,M03,141.588,
WPUFD49104,2024,M02,141.223,
WPUFD49104,2024,M01,140.600,
WPUFD49104,2023,M12,139.721,
WPUFD49104,2023,M11,139.916,
WPUFD49104,2023,M10,140.026,
WPUFD49104,2023,M09,139.668,
WPUFD49104,2023,M08,139.787,
WPUFD49104,2023,M07,139.605,
WPUFD49104,2023,M06,138.920,
WPUFD49104,2023,M05,138.782,
WPUFD49104,2023,M04,138.752,
WPUFD49104,2023,M03,138.434,
WPUFD49104,2023,M02,138.265,
WPUFD49104,2023,M01,137.786,
WPUFD49104,2022,M12,137.260,
WPUFD49104,2022,M11,137.251,
WPUFD49104,2022,M10,137.066,
WPUFD49104,2022,M09,136.488,
WPUFD49104,2022,M08,136.366,
WPUFD49104,2022,M07,135.894,
WPUFD49104,2022,M06,135.479,
WPUFD49104,2022,M05,135.015,
WPUFD49104,2022,M04,134.562,
WPUFD49104,2022,M03,133.956,
WPUFD49104,2022,M02,132.152,
WPUFD49104,2022,M01,131.197,
WPUFD49104,2021,M12,129.843,
WPUFD49104,2021,M11,129.175,
WPUFD49104,2021,M10,128.180,
WPUFD49104,2021,M09,127.354,
WPUFD49104,2021,M08,127.190,
WPUFD49104,2021,M07,126.290,
WPUFD49104,2021,M06,125.1,
WPUFD49104,2021,M05,124.3,
WPUFD49104,2021,M04,123.5,
WPUFD49104,2021,M03,122.1,
WPUFD49104,2021,M02,121.4,
WPUFD49104,2021,M01,120.8,
WPUFD49104,2020,M12,119.5,
WPUFD49104,2020,M11,119.6,
WPUFD49104,2020,M10,119.8,
WPUFD49104,2020,M09,119.0,
WPUFD49104,2020,M08,118.8,
WPUFD49104,2020,M07,118.7,
WPUFD49104,2020,M06,118.2,
WPUFD49104,2020,M05,118.0,
WPUFD49104,2020,M04,118.1,
WPUFD49104,2020,M03,118.5,
WPUFD49104,2020,M02,118.3,
WPUFD49104,2020,M01,118.5,
WPUFD49104,2019,M12,117.9,
WPUFD49104,2019,M11,117.8,
WPUFD49104,2019,M10,118.4,
WPUFD49104,2019,M09,117.8,
WPUFD49104,2019,M08,118.2,
WPUFD49104,2019,M07,118.0,
WPUFD49104,2019,M06,117.8,
WPUFD49104,2019,M05,117.7,
WPUFD49104,2019,M04,117.7,
WPUFD49104,2019,M03,117.2,
WPUFD49104,2019,M02,116.9,
WPUFD49104,2019,M01,116.6,
WPUFD49104,2018,M12,116.4,
WPUFD49104,2018,M11,116.4,
WPUFD49104,2018,M10,116.5,
WPUFD49104,2018,M09,115.5,
WPUFD49104,2018,M08,115.5,
WPUFD49104,2018,M07,115.5,
WPUFD49104,2018,M06,115.3,
WPUFD49104,2018,M05,114.9,
WPUFD49104,2018,M04,114.8,
WPUFD49104,2018,M03,114.6,
WPUFD49104,2018,M02,114.1,
WPUFD49104,2018,M01,113.7,
WPUFD49104,2017,M12,113.1,
WPUFD49104,2017,M11,113.3,
WPUFD49104,2017,M10,113.4,
WPUFD49104,2017,M09,112.6,
WPUFD49104,2017,M08,112.6,
WPUFD49104,2017,M07,112.4,
WPUFD49104,2017,M06,112.3,
WPUFD49104,2017,M05,112.2,
WPUFD49104,2017,M04,112.1,
WPUFD49104,2017,M03,111.6,
WPUFD49104,2017,M02,111.3,
WPUFD49104,2017,M01,111.2,
WPUFD49104,2016,M12,110.7,
WPUFD49104,2016,M11,110.7,
WPUFD49104,2016,M10,110.7,
WPUFD49104,2016,M09,110.2,
WPUFD49104,2016,M08,110.2,
WPUFD49104,2016,M07,110.3,
WPUFD49104,2016,M06,110.3,
WPUFD49104,2016,M05,110.0,
WPUFD49104,2016,M04,110.0,
WPUFD49104,2016,M03,109.9,
WPUFD49104,2016,M02,109.9,
WPUFD49104,2016,M01,109.7,
WPUFD49104,2015,M12,108.9,
WPUFD49104,2015,M11,108.9,
WPUFD49104,2015,M10,109.1,
WPUFD49104,2015,M09,108.9,
WPUFD49104,2015,M08,109.1,
WPUFD49104,2015,M07,109.3,
WPUFD49104,2015,M06,109.0,
WPUFD49104,2015,M05,108.7,
WPUFD49104,2015,M04,108.8,
WPUFD49104,2015,M03,108.7,
WPUFD49104,2015,M02,108.5,
WPUFD49104,2015,M01,108.8,
WPUFD49104,2014,M12,108.7,
WPUFD49104,2014,M11,108.6,
WPUFD49104,2014,M10,108.9,
WPUFD49104,2014,M09,108.1,
WPUFD49104,2014,M08,108.4,
WPUFD49104,2014,M07,108.4,
WPUFD49104,2014,M06,107.8,
WPUFD49104,2014,M05,107.9,
WPUFD49104,2014,M04,107.7,
WPUFD49104,2014,M03,107.8,
WPUFD49104,2014,M02,107.4,
WPUFD49104,2014,M01,107.0,
WPUFD49104,2013,M12,106.6,
WPUFD49104,2013,M11,106.8,
WPUFD49104,2013,M10,106.9,
WPUFD49104,2013,M09,106.4,
WPUFD49104,2013,M08,106.4,
WPUFD49104,2013,M07,106.4,
WPUFD49104,2013,M06,106.1,
WPUFD49104,2013,M05,105.7,
WPUFD49104,2013,M04,106.1,
WPUFD49104,2013,M03,106.1,
WPUFD49104,2013,M02,105.7,
WPUFD49104,2013,M01,105.5,
WPUFD49104,2012,M12,105.3,
WPUFD49104,2012,M11,105.3,
WPUFD49104,2012,M10,105.1,
WPUFD49104,2012,M09,104.7,
WPUFD49104,2012,M08,104.5,
WPUFD49104,2012,M07,104.6,
WPUFD49104,2012,M06,104.7,
WPUFD49104,2012,M05,104.8,
WPUFD49104,2012,M04,104.7,
WPUFD49104,2012,M03,104.5,
WPUFD49104,2012,M02,104.2,
WPUFD49104,2012,M01,103.7,
WPUFD49104,2011,M12,103.2,
WPUFD49104,2011,M11,103.4,
WPUFD49104,2011,M10,103.4,
WPUFD49104,2011,M09,103.3,
WPUFD49104,2011,M08,103.3,
WPUFD49104,2011,M07,102.9,
WPUFD49104,2011,M06,102.7,
WPUFD49104,2011,M05,102.5,
WPUFD49104,2011,M04,102.5,
WPUFD49104,2011,M03,102.2,
WPUFD49104,2011,M02,101.6,
WPUFD49104,2011,M01,101.2,
WPUID61,2025,M09,263.663,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUID61,2025,M08,263.170,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUID61,2025,M07,262.844,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUID61,2025,M06,260.631,Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
WPUID61,2025,M05,259.363,
WPUID61,2025,M04,258.501,
WPUID61,2025,M03,257.722,
WPUID61,2025,M02,257.335,
WPUID61,2025,M01,255.162,
WPUID61,2024,M12,252.431,
WPUID61,2024,M11,253.183,
WPUID61,2024,M10,253.989,
WPUID61,2024,M09,253.978,
WPUID61,2024,M08,256.520,
WPUID61,2024,M07,257.483,
WPUID61,2024,M06,256.058,
WPUID61,2024,M05,254.860,
WPUID61,2024,M04,257.232,
WPUID61,2024,M03,255.856,
WPUID61,2024,M02,256.515,
WPUID61,2024,M01,252.645,
WPUID61,2023,M12,252.078,
WPUID61,2023,M11,254.778,
WPUID61,2023,M10,257.493,
WPUID61,2023,M09,260.953,
WPUID61,2023,M08,259.928,
WPUID61,2023,M07,255.530,
WPUID61,2023,M06,256.538,
